,ano,mês,dia,receita,depositante
1712,2021.0,Sep,3.0,1952.0,doações e vendas
1713,2021.0,Sep,3.0,701.61,empréstimos e aplicações
1714,2021.0,Sep,6.0,1848.88,doações e vendas
1715,2021.0,Sep,8.0,505.0,doações e vendas
1716,2021.0,Sep,9.0,753.0,doações e vendas
1717,2021.0,Sep,10.0,620.0,doações e vendas
1718,2021.0,Sep,10.0,389.9,empréstimos e aplicações
1719,2021.0,Sep,13.0,394.89,doações e vendas
1720,2021.0,Sep,14.0,60.0,doações e vendas
1721,2021.0,Sep,14.0,543.41,empréstimos e aplicações
1722,2021.0,Sep,15.0,100.0,doações e vendas
1723,2021.0,Sep,16.0,280.0,doações e vendas
1724,2021.0,Sep,17.0,615.0,doações e vendas
1725,2021.0,Sep,20.0,630.0,doações e vendas
1726,2021.0,Sep,20.0,19.87,empréstimos e aplicações
1727,2021.0,Sep,21.0,300.0,doações e vendas
1728,2021.0,Sep,21.0,296.34,empréstimos e aplicações
1729,2021.0,Sep,22.0,90.0,doações e vendas
1730,2021.0,Sep,23.0,61.25,empréstimos e aplicações
1731,2021.0,Sep,24.0,300.0,doações e vendas
1732,2021.0,Sep,24.0,1.37,empréstimos e aplicações
1733,2021.0,Sep,27.0,590.0,doações e vendas
1734,2021.0,Sep,28.0,100.0,doações e vendas
1735,2021.0,Sep,28.0,177.0,empréstimos e aplicações
1736,2021.0,Sep,29.0,250.0,doações e vendas
1737,2021.0,Sep,29.0,3.34,empréstimos e aplicações
1738,2021.0,Sep,30.0,620.0,doações e vendas
1739,2021.0,Oct,1.0,1241.76,doações e vendas
1740,2021.0,Oct,1.0,263.04,empréstimos e aplicações
1741,2021.0,Oct,4.0,1922.5,doações e vendas
1742,2021.0,Oct,4.0,106.08,empréstimos e aplicações
1743,2021.0,Oct,5.0,600.0,doações e vendas
1744,2021.0,Oct,5.0,30.14,empréstimos e aplicações
1745,2021.0,Oct,6.0,460.0,doações e vendas
1746,2021.0,Oct,7.0,3368.0,doações e vendas
1747,2021.0,Oct,8.0,1081.0,doações e vendas
1748,2021.0,Oct,11.0,511.0,doações e vendas
1749,2021.0,Oct,11.0,791.9,empréstimos e aplicações
1750,2021.0,Oct,13.0,1285.0,doações e vendas
1751,2021.0,Oct,14.0,384.0,doações e vendas
1752,2021.0,Oct,14.0,624.11,empréstimos e aplicações
1753,2021.0,Oct,15.0,744.0,doações e vendas
1754,2021.0,Oct,15.0,2680.27,empréstimos e aplicações
1755,2021.0,Oct,18.0,200.0,doações e vendas
1756,2021.0,Oct,18.0,162.23,empréstimos e aplicações
1757,2021.0,Oct,19.0,160.0,doações e vendas
1758,2021.0,Oct,19.0,3.51,empréstimos e aplicações
1759,2021.0,Oct,20.0,300.0,doações e vendas
1760,2021.0,Oct,21.0,1430.0,doações e vendas
1761,2021.0,Oct,22.0,430.0,doações e vendas
1762,2021.0,Oct,22.0,85.45,empréstimos e aplicações
1763,2021.0,Oct,25.0,690.0,doações e vendas
1764,2021.0,Oct,26.0,200.0,doações e vendas
1765,2021.0,Oct,26.0,218.9,empréstimos e aplicações
1766,2021.0,Oct,27.0,380.0,doações e vendas
1767,2021.0,Oct,27.0,1190.03,empréstimos e aplicações
1768,2021.0,Oct,28.0,745.0,doações e vendas
1769,2021.0,Oct,29.0,60.0,doações e vendas
1770,2021.0,Oct,29.0,40.0,empréstimos e aplicações
1771,2021.0,Nov,1.0,3993.24,doações e vendas
1772,2021.0,Nov,3.0,987.0,doações e vendas
1773,2021.0,Nov,3.0,488.53,empréstimos e aplicações
1774,2021.0,Nov,4.0,671.5,doações e vendas
1775,2021.0,Nov,5.0,775.0,doações e vendas
1776,2021.0,Nov,5.0,251.88,empréstimos e aplicações
1777,2021.0,Nov,8.0,575.0,doações e vendas
1778,2021.0,Nov,9.0,339.0,doações e vendas
1779,2021.0,Nov,9.0,61.0,empréstimos e aplicações
1780,2021.0,Nov,10.0,1392.06,doações e vendas
1781,2021.0,Nov,11.0,250.0,doações e vendas
1782,2021.0,Nov,11.0,457.82,empréstimos e aplicações
1783,2021.0,Nov,12.0,424.0,doações e vendas
1784,2021.0,Nov,16.0,527.0,doações e vendas
1785,2021.0,Nov,17.0,2383.66,doações e vendas
1786,2021.0,Nov,18.0,650.0,doações e vendas
1787,2021.0,Nov,18.0,2098.49,empréstimos e aplicações
1788,2021.0,Nov,19.0,110.0,doações e vendas
1789,2021.0,Nov,22.0,380.0,doações e vendas
1790,2021.0,Nov,22.0,39.27,empréstimos e aplicações
1791,2021.0,Nov,23.0,241.93,doações e vendas
1792,2021.0,Nov,24.0,401.0,doações e vendas
1793,2021.0,Nov,24.0,226.68,empréstimos e aplicações
1794,2021.0,Nov,25.0,938.33,doações e vendas
1795,2021.0,Nov,25.0,79.2,empréstimos e aplicações
1796,2021.0,Nov,26.0,597.0,doações e vendas
1797,2021.0,Nov,29.0,1243.0,doações e vendas
1798,2021.0,Nov,30.0,363.0,doações e vendas
1799,2021.0,Nov,30.0,95.12,empréstimos e aplicações
1800,2021.0,Dec,1.0,690.0,doações e vendas
1801,2021.0,Dec,1.0,1300.54,empréstimos e aplicações
1802,2021.0,Dec,2.0,992.16,doações e vendas
1803,2021.0,Dec,3.0,492.0,doações e vendas
1804,2021.0,Dec,3.0,241.02,empréstimos e aplicações
1805,2021.0,Dec,6.0,1156.5,doações e vendas
1806,2021.0,Dec,7.0,125.0,doações e vendas
1807,2021.0,Dec,8.0,130.0,doações e vendas
1808,2021.0,Dec,8.0,850.0,empréstimos e aplicações
1809,2021.0,Dec,9.0,105.0,doações e vendas
1810,2021.0,Dec,10.0,260.0,doações e vendas
1811,2021.0,Dec,10.0,664.54,empréstimos e aplicações
1812,2021.0,Dec,13.0,455.0,doações e vendas
1813,2021.0,Dec,14.0,30.0,doações e vendas
1814,2021.0,Dec,14.0,342.97,empréstimos e aplicações
1815,2021.0,Dec,15.0,1.87,empréstimos e aplicações
1816,2021.0,Dec,16.0,905.0,doações e vendas
1817,2021.0,Dec,17.0,614.58,doações e vendas
1818,2021.0,Dec,20.0,1913.0,doações e vendas
1819,2021.0,Dec,21.0,70.0,doações e vendas
1820,2021.0,Dec,21.0,265.34,empréstimos e aplicações
1821,2021.0,Dec,22.0,1270.0,doações e vendas
1822,2021.0,Dec,23.0,10.0,doações e vendas
1823,2021.0,Dec,23.0,999.9,empréstimos e aplicações
1824,2021.0,Dec,24.0,600.0,doações e vendas
1825,2021.0,Dec,27.0,840.0,doações e vendas
1826,2021.0,Dec,27.0,238.68,empréstimos e aplicações
1827,2021.0,Dec,28.0,20.0,doações e vendas
1828,2021.0,Dec,28.0,384.2,empréstimos e aplicações
1829,2021.0,Dec,29.0,408.77,doações e vendas
1830,2021.0,Dec,30.0,150.0,doações e vendas
1831,2021.0,Dec,31.0,70.0,doações e vendas
1832,2022.0,Jan,3.0,470.0,doações e vendas
1833,2022.0,Jan,3.0,5.75,empréstimos e aplicações
1834,2022.0,Jan,4.0,1100.45,doações e vendas
1835,2022.0,Jan,5.0,195.0,doações e vendas
1836,2022.0,Jan,5.0,65.0,empréstimos e aplicações
1837,2022.0,Jan,6.0,227.0,doações e vendas
1838,2022.0,Jan,6.0,773.0,empréstimos e aplicações
1839,2022.0,Jan,7.0,764.0,doações e vendas
1840,2022.0,Jan,10.0,700.0,doações e vendas
1841,2022.0,Jan,10.0,639.82,empréstimos e aplicações
1842,2022.0,Jan,11.0,390.0,doações e vendas
1843,2022.0,Jan,11.0,24.38,empréstimos e aplicações
1844,2022.0,Jan,12.0,76.5,doações e vendas
1845,2022.0,Jan,12.0,45.84,empréstimos e aplicações
1846,2022.0,Jan,13.0,398.0,doações e vendas
1847,2022.0,Jan,14.0,2032.0,doações e vendas
1848,2022.0,Jan,17.0,320.0,doações e vendas
1849,2022.0,Jan,17.0,264.95,empréstimos e aplicações
1850,2022.0,Jan,18.0,231.22,doações e vendas
1851,2022.0,Jan,18.0,244.78,empréstimos e aplicações
1852,2022.0,Jan,19.0,610.28,doações e vendas
1853,2022.0,Jan,19.0,49.22,empréstimos e aplicações
1854,2022.0,Jan,20.0,789.14,doações e vendas
1855,2022.0,Jan,21.0,1040.03,doações e vendas
1856,2022.0,Jan,24.0,550.0,doações e vendas
1857,2022.0,Jan,24.0,363.99,empréstimos e aplicações
1858,2022.0,Jan,25.0,810.0,doações e vendas
1859,2022.0,Jan,26.0,230.0,doações e vendas
1860,2022.0,Jan,26.0,311.11,empréstimos e aplicações
1861,2022.0,Jan,27.0,580.0,doações e vendas
1862,2022.0,Jan,28.0,962.0,doações e vendas
1863,2022.0,Jan,31.0,305.8,doações e vendas
1864,2022.0,Jan,31.0,280.41,empréstimos e aplicações
1865,2022.0,Feb,1.0,1186.01,doações e vendas
1866,2022.0,Feb,2.0,481.5,doações e vendas
1867,2022.0,Feb,3.0,1362.0,doações e vendas
1868,2022.0,Feb,3.0,425.21,empréstimos e aplicações
1869,2022.0,Feb,4.0,953.95,doações e vendas
1870,2022.0,Feb,4.0,299.25,empréstimos e aplicações
1871,2022.0,Feb,7.0,3087.0,doações e vendas
1872,2022.0,Feb,8.0,1360.0,doações e vendas
1873,2022.0,Feb,8.0,1091.69,empréstimos e aplicações
1874,2022.0,Feb,9.0,315.0,doações e vendas
1875,2022.0,Feb,10.0,130.0,doações e vendas
1876,2022.0,Feb,10.0,49.96,empréstimos e aplicações
1877,2022.0,Feb,11.0,2138.0,doações e vendas
1878,2022.0,Feb,14.0,515.0,doações e vendas
1879,2022.0,Feb,14.0,520.59,empréstimos e aplicações
1880,2022.0,Feb,15.0,290.0,doações e vendas
1881,2022.0,Feb,15.0,332.36,empréstimos e aplicações
1882,2022.0,Feb,16.0,1360.0,doações e vendas
1883,2022.0,Feb,16.0,3.44,empréstimos e aplicações
1884,2022.0,Feb,17.0,9.0,doações e vendas
1885,2022.0,Feb,17.0,1117.88,empréstimos e aplicações
1886,2022.0,Feb,18.0,414.0,doações e vendas
1887,2022.0,Feb,21.0,1848.0,doações e vendas
1888,2022.0,Feb,22.0,280.0,doações e vendas
1889,2022.0,Feb,23.0,300.0,doações e vendas
1890,2022.0,Feb,23.0,31.51,empréstimos e aplicações
1891,2022.0,Feb,24.0,250.0,doações e vendas
1892,2022.0,Feb,24.0,11.98,empréstimos e aplicações
1893,2022.0,Feb,25.0,693.0,doações e vendas
1894,2022.0,Feb,25.0,0.17,empréstimos e aplicações
1895,2022.0,Mar,2.0,2210.0,doações e vendas
1896,2022.0,Mar,2.0,202.9,empréstimos e aplicações
1897,2022.0,Mar,3.0,175.0,doações e vendas
1898,2022.0,Mar,3.0,181.27,empréstimos e aplicações
1899,2022.0,Mar,4.0,1566.5,doações e vendas
1900,2022.0,Mar,7.0,526.0,doações e vendas
1901,2022.0,Mar,8.0,50.0,doações e vendas
1902,2022.0,Mar,9.0,245.0,doações e vendas
1903,2022.0,Mar,10.0,500.0,doações e vendas
1904,2022.0,Mar,11.0,315.0,doações e vendas
1905,2022.0,Mar,14.0,310.0,doações e vendas
1906,2022.0,Mar,14.0,1438.43,empréstimos e aplicações
1907,2022.0,Mar,15.0,335.0,doações e vendas
1908,2022.0,Mar,14.0,136.67,empréstimos e aplicações
1909,2022.0,Mar,16.0,240.0,doações e vendas
1910,2022.0,Mar,17.0,135.0,doações e vendas
1911,2022.0,Mar,17.0,248.23,empréstimos e aplicações
1912,2022.0,Mar,18.0,635.0,doações e vendas
1913,2022.0,Mar,21.0,1618.05,doações e vendas
1914,2022.0,Mar,22.0,345.0,doações e vendas
1915,2022.0,Mar,22.0,473.13,empréstimos e aplicações
1916,2022.0,Mar,23.0,336.0,doações e vendas
1917,2022.0,Mar,24.0,870.0,doações e vendas
1918,2022.0,Mar,25.0,690.0,doações e vendas
1919,2022.0,Mar,25.0,429.5,empréstimos e aplicações
1920,2022.0,Mar,28.0,464.0,doações e vendas
1921,2022.0,Mar,29.0,25.0,doações e vendas
1922,2022.0,Mar,29.0,76.0,empréstimos e aplicações
1923,2022.0,Mar,30.0,740.0,doações e vendas
1924,2022.0,Mar,31.0,650.0,doações e vendas
1925,2022.0,Mar,31.0,333.92,empréstimos e aplicações
1926,2022.0,Apr,1.0,725.57,doações e vendas
1927,2022.0,Apr,4.0,500.0,doações e vendas
1928,2022.0,Apr,5.0,296.0,doações e vendas
1929,2022.0,Apr,6.0,1080.0,doações e vendas
1930,2022.0,Apr,6.0,57.59,empréstimos e aplicações
1931,2022.0,Apr,7.0,131.07,doações e vendas
1932,2022.0,Apr,8.0,230.0,doações e vendas
1933,2022.0,Apr,8.0,98.93,empréstimos e aplicações
1934,2022.0,Apr,11.0,385.0,doações e vendas
1935,2022.0,Apr,12.0,240.0,doações e vendas
1936,2022.0,Apr,13.0,500.0,doações e vendas
1937,2022.0,Apr,14.0,110.0,doações e vendas
1938,2022.0,Apr,14.0,91.98,empréstimos e aplicações
1939,2022.0,Apr,18.0,2662.55,doações e vendas
1940,2022.0,Apr,19.0,255.0,doações e vendas
1941,2022.0,Apr,20.0,357.74,doações e vendas
1942,2022.0,Apr,20.0,242.21,empréstimos e aplicações
1943,2022.0,Apr,22.0,1386.01,doações e vendas
1944,2022.0,Apr,25.0,845.0,doações e vendas
1945,2022.0,Apr,26.0,255.0,doações e vendas
1946,2022.0,Apr,26.0,545.0,empréstimos e aplicações
1947,2022.0,Apr,27.0,200.0,doações e vendas
1948,2022.0,Apr,27.0,105.8,empréstimos e aplicações
1949,2022.0,Apr,28.0,235.0,doações e vendas
1950,2022.0,Apr,28.0,95.0,empréstimos e aplicações
1951,2022.0,Apr,29.0,875.0,doações e vendas
1952,2022.0,May,2.0,790.0,doações e vendas
1953,2022.0,May,2.0,343.14,empréstimos e aplicações
1954,2022.0,May,3.0,280.0,doações e vendas
1955,2022.0,May,3.0,163.9,empréstimos e aplicações
1956,2022.0,May,4.0,667.0,doações e vendas
1957,2022.0,May,5.0,609.6,doações e vendas
1958,2022.0,May,6.0,365.0,doações e vendas
1959,2022.0,May,6.0,794.75,empréstimos e aplicações
1960,2022.0,May,9.0,190.0,doações e vendas
1961,2022.0,May,9.0,55.0,empréstimos e aplicações
1962,2022.0,May,10.0,900.0,doações e vendas
1963,2022.0,May,11.0,95.0,doações e vendas
1964,2022.0,May,11.0,77.65,empréstimos e aplicações
1965,2022.0,May,12.0,410.0,doações e vendas
1966,2022.0,May,12.0,60.0,empréstimos e aplicações
1967,2022.0,May,13.0,590.0,doações e vendas
1968,2022.0,May,16.0,1187.55,doações e vendas
1969,2022.0,May,16.0,34.13,empréstimos e aplicações
1970,2022.0,May,17.0,570.0,doações e vendas
1971,2022.0,May,18.0,22.95,doações e vendas
1972,2022.0,May,19.0,10.0,doações e vendas
1973,2022.0,May,19.0,40.0,empréstimos e aplicações
1974,2022.0,May,20.0,530.0,doações e vendas
1975,2022.0,May,23.0,689.78,doações e vendas
1976,2022.0,May,24.0,360.0,doações e vendas
1977,2022.0,May,24.0,166.35,empréstimos e aplicações
1978,2022.0,May,25.0,240.0,doações e vendas
1979,2022.0,May,25.0,79.0,empréstimos e aplicações
1980,2022.0,May,26.0,709.0,doações e vendas
1981,2022.0,May,27.0,980.0,doações e vendas
1982,2022.0,May,27.0,339.9,empréstimos e aplicações
1983,2022.0,May,30.0,570.0,doações e vendas
1984,2022.0,May,30.0,158.12,empréstimos e aplicações
1985,2022.0,May,31.0,1080.0,doações e vendas
1986,2022.0,Jun,1.0,616.0,doações e vendas
1987,2022.0,Jun,2.0,40.0,doações e vendas
1988,2022.0,Jun,3.0,579.0,doações e vendas
1989,2022.0,Jun,3.0,965.22,empréstimos e aplicações
1990,2022.0,Jun,6.0,765.0,doações e vendas
1991,2022.0,Jun,6.0,0.01,empréstimos e aplicações
1992,2022.0,Jun,7.0,423.9,empréstimos e aplicações
1993,2022.0,Jun,8.0,72.78,doações e vendas
1994,2022.0,Jun,8.0,179.72,empréstimos e aplicações
1995,2022.0,Jun,9.0,1040.0,doações e vendas
1996,2022.0,Jun,10.0,1515.0,doações e vendas
1997,2022.0,Jun,10.0,268.74,empréstimos e aplicações
1998,2022.0,Jun,13.0,956.0,doações e vendas
1999,2022.0,Jun,14.0,205.0,doações e vendas
2000,2022.0,Jun,15.0,782.5,doações e vendas
2001,2022.0,Jun,15.0,138.97,empréstimos e aplicações
2002,2022.0,Jun,17.0,950.0,doações e vendas
2003,2022.0,Jun,20.0,1720.4,doações e vendas
2004,2022.0,Jun,20.0,192.41,empréstimos e aplicações
2005,2022.0,Jun,21.0,570.0,doações e vendas
2006,2022.0,Jun,22.0,89.0,doações e vendas
2007,2022.0,Jun,22.0,83.48,empréstimos e aplicações
2008,2022.0,Jun,23.0,265.85,doações e vendas
2009,2022.0,Jun,24.0,750.0,doações e vendas
2010,2022.0,Jun,27.0,975.0,doações e vendas
2011,2022.0,Jun,27.0,47.56,empréstimos e aplicações
2012,2022.0,Jun,28.0,520.0,doações e vendas
2013,2022.0,Jun,29.0,549.85,doações e vendas
2014,2022.0,Jun,29.0,482.99,empréstimos e aplicações
2015,2022.0,Jun,30.0,330.0,doações e vendas
2016,2022.0,Jun,30.0,65.99,empréstimos e aplicações
2017,2022.0,Jul,1.0,440.0,doações e vendas
2018,2022.0,Jul,4.0,684.0,doações e vendas
2019,2022.0,Jul,4.0,39.49,empréstimos e aplicações
2020,2022.0,Jul,5.0,1161.0,doações e vendas
2021,2022.0,Jul,5.0,50.9,empréstimos e aplicações
2022,2022.0,Jul,6.0,185.45,doações e vendas
2023,2022.0,Jul,6.0,30.55,empréstimos e aplicações
2024,2022.0,Jul,7.0,1348.75,doações e vendas
2025,2022.0,Jul,8.0,250.0,doações e vendas
2026,2022.0,Jul,11.0,693.06,doações e vendas
2027,2022.0,Jul,11.0,391.18,empréstimos e aplicações
2028,2022.0,Jul,12.0,552.0,doações e vendas
2029,2022.0,Jul,12.0,51.32,empréstimos e aplicações
2030,2022.0,Jul,13.0,343.0,doações e vendas
2031,2022.0,Jul,14.0,393.33,doações e vendas
2032,2022.0,Jul,15.0,1737.48,doações e vendas
2033,2022.0,Jul,15.0,127.25,empréstimos e aplicações
2034,2022.0,Jul,18.0,678.57,doações e vendas
2035,2022.0,Jul,19.0,234.0,doações e vendas
2036,2022.0,Jul,19.0,171.97,empréstimos e aplicações
2037,2022.0,Jul,20.0,351.14,doações e vendas
2038,2022.0,Jul,20.0,46.34,empréstimos e aplicações
2039,2022.0,Jul,21.0,1600.0,doações e vendas
2040,2022.0,Jul,22.0,400.0,doações e vendas
2041,2022.0,Jul,22.0,38.98,empréstimos e aplicações
2042,2022.0,Jul,25.0,1920.0,doações e vendas
2043,2022.0,Jul,22.0,446.52,empréstimos e aplicações
2044,2022.0,Jul,26.0,100.0,doações e vendas
2045,2022.0,Jul,26.0,0.01,empréstimos e aplicações
2046,2022.0,Jul,27.0,450.0,doações e vendas
2047,2022.0,Jul,28.0,240.0,doações e vendas
2048,2022.0,Jul,29.0,443.0,doações e vendas
2049,2022.0,Jul,29.0,264.76,empréstimos e aplicações
2050,2022.0,Aug,1.0,1337.0,doações e vendas
2051,2022.0,Aug,2.0,250.0,doações e vendas
2052,2022.0,Aug,3.0,435.0,doações e vendas
2053,2022.0,Aug,3.0,115.25,empréstimos e aplicações
2054,2022.0,Aug,4.0,2813.0,doações e vendas
2055,2022.0,Aug,5.0,610.0,doações e vendas
2056,2022.0,Aug,5.0,885.78,empréstimos e aplicações
2057,2022.0,Aug,8.0,420.0,doações e vendas
2058,2022.0,Aug,8.0,81.47,empréstimos e aplicações
2059,2022.0,Aug,9.0,150.0,doações e vendas
2060,2022.0,Aug,10.0,435.0,doações e vendas
2061,2022.0,Aug,11.0,305.0,doações e vendas
2062,2022.0,Aug,12.0,1168.0,doações e vendas
2063,2022.0,Aug,12.0,417.48,empréstimos e aplicações
2064,2022.0,Aug,15.0,70.99,doações e vendas
2065,2022.0,Aug,15.0,21.81,empréstimos e aplicações
2066,2022.0,Aug,16.0,130.0,doações e vendas
2067,2022.0,Aug,17.0,200.0,doações e vendas
2068,2022.0,Aug,18.0,395.0,doações e vendas
2069,2022.0,Aug,18.0,202.9,empréstimos e aplicações
2070,2022.0,Aug,19.0,368.0,doações e vendas
2071,2022.0,Aug,19.0,19.95,empréstimos e aplicações
2072,2022.0,Aug,22.0,1357.99,doações e vendas
2073,2022.0,Aug,23.0,280.0,doações e vendas
2074,2022.0,Aug,23.0,108.97,empréstimos e aplicações
2075,2022.0,Aug,24.0,550.0,doações e vendas
2076,2022.0,Aug,24.0,123.48,empréstimos e aplicações
2077,2022.0,Aug,25.0,785.0,doações e vendas
2078,2022.0,Aug,26.0,571.0,doações e vendas
2079,2022.0,Aug,26.0,615.33,empréstimos e aplicações
2080,2022.0,Aug,29.0,734.0,doações e vendas
2081,2022.0,Aug,29.0,123.28,empréstimos e aplicações
2082,2022.0,Aug,30.0,1127.75,doações e vendas
2083,2022.0,Aug,31.0,220.0,doações e vendas
2084,2022.0,Sep,1.0,470.0,doações e vendas
2085,2022.0,Sep,2.0,450.0,doações e vendas
2086,2022.0,Sep,2.0,375.99,empréstimos e aplicações
2087,2022.0,Sep,5.0,999.0,doações e vendas
2088,2022.0,Sep,5.0,56.29,doações e vendas
2089,2022.0,Sep,6.0,90.0,doações e vendas
2090,2022.0,Sep,8.0,270.0,doações e vendas
2091,2022.0,Sep,9.0,2453.0,doações e vendas
2092,2022.0,Sep,9.0,138.92,empréstimos e aplicações
2093,2022.0,Sep,12.0,732.0,doações e vendas
2094,2022.0,Sep,12.0,24.37,empréstimos e aplicações
2095,2022.0,Sep,13.0,165.0,doações e vendas
2096,2022.0,Sep,14.0,20974.0,doações e vendas
2097,2022.0,Sep,15.0,432.3,doações e vendas
2098,2022.0,Sep,15.0,19578.7,empréstimos e aplicações
2099,2022.0,Sep,16.0,525.0,doações e vendas
2100,2022.0,Sep,16.0,0.01,empréstimos e aplicações
2101,2022.0,Sep,16.0,358.4,empréstimos e aplicações
2102,2022.0,Sep,19.0,1091.0,doações e vendas
2103,2022.0,Sep,19.0,79.31,empréstimos e aplicações
2104,2022.0,Sep,20.0,903.0,doações e vendas
2105,2022.0,Sep,21.0,165.0,doações e vendas
2106,2022.0,Sep,21.0,36.98,empréstimos e aplicações
2107,2022.0,Sep,22.0,101.38,doações e vendas
2108,2022.0,Sep,22.0,29.62,empréstimos e aplicações
2109,2022.0,Sep,23.0,105.0,doações e vendas
2110,2022.0,Sep,23.0,93.43,empréstimos e aplicações
2111,2022.0,Sep,26.0,2041.0,doações e vendas
2112,2022.0,Sep,27.0,683.0,doações e vendas
2113,2022.0,Sep,28.0,41.08,doações e vendas
2114,2022.0,Sep,28.0,549.11,empréstimos e aplicações
2115,2022.0,Sep,29.0,100.0,doações e vendas
2116,2022.0,Sep,29.0,0.01,empréstimos e aplicações
2117,2022.0,Sep,30.0,255.0,doações e vendas
2118,2022.0,Oct,3.0,582.5,doações e vendas
2119,2022.0,Oct,3.0,67.5,empréstimos e aplicações
2120,2022.0,Oct,4.0,736.0,doações e vendas
2121,2022.0,Oct,5.0,624.0,doações e vendas
2122,2022.0,Oct,5.0,56.55,empréstimos e aplicações
2123,2022.0,Oct,6.0,500.0,doações e vendas
2124,2022.0,Oct,7.0,905.0,doações e vendas
2125,2022.0,Oct,10.0,250.0,doações e vendas
2126,2022.0,Oct,10.0,152.97,empréstimos e aplicações
2127,2022.0,Oct,11.0,100.0,doações e vendas
2128,2022.0,Oct,11.0,202.47,empréstimos e aplicações
2129,2022.0,Oct,13.0,863.01,doações e vendas
2130,2022.0,Oct,14.0,770.0,doações e vendas
2131,2022.0,Oct,14.0,391.5,empréstimos e aplicações
2132,2022.0,Oct,17.0,1150.01,doações e vendas
2133,2022.0,Oct,18.0,514.45,empréstimos e aplicações
2134,2022.0,Oct,19.0,80.0,doações e vendas
2135,2022.0,Oct,18.0,0.02,empréstimos e aplicações
2136,2022.0,Oct,20.0,1219.0,doações e vendas
2137,2022.0,Oct,21.0,399.0,doações e vendas
2138,2022.0,Oct,24.0,1123.11,doações e vendas
2139,2022.0,Oct,25.0,312.23,doações e vendas
2140,2022.0,Oct,26.0,860.03,doações e vendas
2141,2022.0,Oct,26.0,145.84,empréstimos e aplicações
2142,2022.0,Oct,27.0,230.0,doações e vendas
2143,2022.0,Oct,26.0,0.01,doações e vendas
2144,2022.0,Oct,27.0,100.89,doações e vendas
2145,2022.0,Oct,28.0,350.0,doações e vendas
2146,2022.0,Oct,31.0,560.0,doações e vendas
2147,2022.0,Nov,1.0,510.0,doações e vendas
2148,2022.0,Nov,3.0,1130.0,doações e vendas
2149,2022.0,Nov,3.0,180.0,empréstimos e aplicações
2150,2022.0,Nov,4.0,290.0,doações e vendas
2151,2022.0,Nov,7.0,1678.82,doações e vendas
2152,2022.0,Nov,8.0,1110.0,doações e vendas
2153,2022.0,Nov,8.0,250.9,empréstimos e aplicações
2154,2022.0,Nov,9.0,501.0,doações e vendas
2155,2022.0,Nov,10.0,90.0,doações e vendas
2156,2022.0,Nov,10.0,152.0,empréstimos e aplicações
2157,2022.0,Nov,11.0,325.0,doações e vendas
2158,2022.0,Nov,11.0,95.58,empréstimos e aplicações
2159,2022.0,Nov,14.0,240.0,doações e vendas
2160,2022.0,Nov,16.0,755.0,doações e vendas
2161,2022.0,Nov,16.0,6.32,empréstimos e aplicações
2162,2022.0,Nov,17.0,129.3,doações e vendas
2163,2022.0,Nov,18.0,1115.44,doações e vendas
2164,2022.0,Nov,21.0,992.0,doações e vendas
2165,2022.0,Nov,22.0,288.0,doações e vendas
2166,2022.0,Nov,22.0,163.95,empréstimos e aplicações
2167,2022.0,Nov,23.0,280.0,doações e vendas
2168,2022.0,Nov,23.0,20.0,empréstimos e aplicações
2169,2022.0,Nov,24.0,829.0,doações e vendas
2170,2022.0,Nov,25.0,715.0,doações e vendas
2171,2022.0,Nov,28.0,310.0,doações e vendas
2172,2022.0,Nov,28.0,144.25,empréstimos e aplicações
2173,2022.0,Nov,29.0,260.0,doações e vendas
2174,2022.0,Nov,30.0,30.0,doações e vendas
2175,2022.0,Nov,30.0,261.3,empréstimos e aplicações
