,ano,mês,dia,despesas,favorecido
507,2017.0,Apr,24.0,150.0,ração e agropecuária
508,2017.0,Apr,24.0,70.0,transporte
509,2017.0,Apr,24.0,70.0,ração e agropecuária
510,2017.0,Apr,24.0,500.0,outros
511,2017.0,Apr,25.0,77.17,transporte
512,2017.0,Apr,25.0,280.0,medicações e veterinário
513,2017.0,Apr,25.0,10000.0,"taxas, tarifas e impostos"
514,2017.0,Apr,25.0,1286.23,"taxas, tarifas e impostos"
515,2017.0,Apr,25.0,8.8,outros
516,2017.0,Apr,25.0,42.0,"taxas, tarifas e impostos"
517,2017.0,Apr,26.0,150.0,transporte
518,2017.0,Apr,27.0,494.0,"taxas, tarifas e impostos"
519,2017.0,Apr,27.0,8.8,outros
520,2017.0,Apr,28.0,250.0,salário e auxílio alimentação
521,2017.0,Apr,28.0,480.0,transporte
522,2017.0,Apr,4.0,50.0,medicações e veterinário
523,2017.0,Apr,4.0,134.93,suprimentos
524,2017.0,Apr,6.0,22.0,ração e agropecuária
525,2017.0,Apr,13.0,5.0,ração e agropecuária
526,2017.0,Apr,14.0,50.0,transporte
527,2017.0,Apr,25.0,160.0,medicações e veterinário
528,2017.0,May,2.0,110.45,transporte
529,2017.0,May,2.0,127.01,transporte
530,2017.0,May,2.0,160.0,salário e auxílio alimentação
531,2017.0,May,2.0,100.0,transporte
532,2017.0,May,2.0,4100.0,salário e auxílio alimentação
533,2017.0,May,2.0,160.0,salário e auxílio alimentação
534,2017.0,May,2.0,2000.0,salário e auxílio alimentação
535,2017.0,May,2.0,8.8,outros
536,2017.0,May,3.0,3000.0,salário e auxílio alimentação
537,2017.0,May,4.0,147.42,medicações e veterinário
538,2017.0,May,5.0,130.0,transporte
539,2017.0,May,5.0,400.0,transporte
540,2017.0,May,5.0,4995.11,ração e agropecuária
541,2017.0,May,5.0,468.5,outros
542,2017.0,May,5.0,68.0,outros
543,2017.0,May,8.0,84.34,transporte
544,2017.0,May,8.0,1587.22,transporte
545,2017.0,May,8.0,8.8,outros
546,2017.0,May,9.0,124.0,suprimentos
547,2017.0,May,9.0,391.83,"taxas, tarifas e impostos"
548,2017.0,May,9.0,431.45,transporte
549,2017.0,May,11.0,61.8,suprimentos
550,2017.0,May,11.0,55.0,outros
551,2017.0,May,11.0,156.06,transporte
552,2017.0,May,12.0,63.9,suprimentos
553,2017.0,May,12.0,80.0,salário e auxílio alimentação
554,2017.0,May,12.0,750.0,hospedagem e manutenção de canis
555,2017.0,May,15.0,240.0,hospedagem e manutenção de canis
556,2017.0,May,15.0,30.0,transporte
557,2017.0,May,15.0,32.0,salário e auxílio alimentação
558,2017.0,May,15.0,290.0,outros
559,2017.0,May,15.0,137.0,outros
560,2017.0,May,16.0,62.5,hospedagem e manutenção de canis
561,2017.0,May,16.0,170.26,transporte
562,2017.0,May,16.0,169.12,ração e agropecuária
563,2017.0,May,16.0,350.0,outros
564,2017.0,May,16.0,8.8,outros
565,2017.0,May,19.0,50.0,transporte
566,2017.0,May,19.0,133.2,outros
567,2017.0,May,19.0,300.0,"bazar, divulgação e tecnologias"
568,2017.0,May,19.0,3337.36,"taxas, tarifas e impostos"
569,2017.0,May,19.0,481.51,"taxas, tarifas e impostos"
570,2017.0,May,22.0,50.0,transporte
571,2017.0,May,22.0,80.0,transporte
572,2017.0,May,22.0,80.0,medicações e veterinário
573,2017.0,May,22.0,528.0,ração e agropecuária
574,2017.0,May,22.0,200.0,outros
575,2017.0,May,22.0,965.0,outros
576,2017.0,May,23.0,111.03,transporte
577,2017.0,May,23.0,3500.0,"taxas, tarifas e impostos"
578,2017.0,May,23.0,8.8,outros
579,2017.0,May,26.0,6706.48,ração e agropecuária
580,2017.0,May,29.0,80.0,transporte
581,2017.0,May,29.0,140.0,hospedagem e manutenção de canis
582,2017.0,May,29.0,50.0,medicações e veterinário
583,2017.0,May,30.0,0.35,"taxas, tarifas e impostos"
584,2017.0,May,31.0,115.52,transporte
585,2017.0,May,31.0,50.0,"taxas, tarifas e impostos"
586,2017.0,May,2.0,109.9,suprimentos
587,2017.0,May,18.0,150.0,transporte
588,2017.0,May,19.0,31.0,hospedagem e manutenção de canis
589,2017.0,May,25.0,150.0,salário e auxílio alimentação
590,2017.0,May,31.0,1026.1,"taxas, tarifas e impostos"
591,2017.0,May,31.0,79.25,"taxas, tarifas e impostos"
592,2017.0,May,31.0,68.1,transporte
593,2017.0,Jun,2.0,4100.0,salário e auxílio alimentação
594,2017.0,Jun,2.0,160.0,salário e auxílio alimentação
595,2017.0,Jun,2.0,2120.0,salário e auxílio alimentação
596,2017.0,Jun,2.0,160.0,salário e auxílio alimentação
597,2017.0,Jun,5.0,150.0,transporte
598,2017.0,Jun,5.0,468.5,outros
599,2017.0,Jun,5.0,68.0,"taxas, tarifas e impostos"
600,2017.0,Jun,6.0,75.83,transporte
601,2017.0,Jun,6.0,160.0,salário e auxílio alimentação
602,2017.0,Jun,6.0,2000.0,salário e auxílio alimentação
603,2017.0,Jun,7.0,105.95,suprimentos
604,2017.0,Jun,7.0,188.32,suprimentos
605,2017.0,Jun,7.0,191.59,medicações e veterinário
606,2017.0,Jun,7.0,480.0,transporte
607,2017.0,Jun,8.0,143.72,transporte
608,2017.0,Jun,8.0,353.34,"taxas, tarifas e impostos"
609,2017.0,Jun,9.0,188.66,medicações e veterinário
610,2017.0,Jun,9.0,426.0,medicações e veterinário
611,2017.0,Jun,12.0,431.45,transporte
612,2017.0,Jun,13.0,29.29,salário e auxílio alimentação
613,2017.0,Jun,13.0,135.67,transporte
614,2017.0,Jun,16.0,50.0,transporte
615,2017.0,Jun,16.0,750.0,hospedagem e manutenção de canis
616,2017.0,Jun,19.0,80.0,transporte
617,2017.0,Jun,19.0,23.5,salário e auxílio alimentação
618,2017.0,Jun,19.0,100.0,transporte
619,2017.0,Jun,19.0,86.59,suprimentos
620,2017.0,Jun,19.0,120.0,hospedagem e manutenção de canis
621,2017.0,Jun,20.0,520.2,"taxas, tarifas e impostos"
622,2017.0,Jun,20.0,3434.43,"taxas, tarifas e impostos"
623,2017.0,Jun,20.0,300.0,salário e auxílio alimentação
624,2017.0,Jun,20.0,400.0,salário e auxílio alimentação
625,2017.0,Jun,20.0,8.8,"taxas, tarifas e impostos"
626,2017.0,Jun,20.0,8.8,"taxas, tarifas e impostos"
627,2017.0,Jun,21.0,35.9,medicações e veterinário
628,2017.0,Jun,21.0,300.0,salário e auxílio alimentação
629,2017.0,Jun,21.0,12620.67,"taxas, tarifas e impostos"
630,2017.0,Jun,21.0,7024.12,ração e agropecuária
631,2017.0,Jun,21.0,8.8,"taxas, tarifas e impostos"
632,2017.0,Jun,22.0,70.0,ração e agropecuária
633,2017.0,Jun,23.0,50.0,transporte
634,2017.0,Jun,26.0,20.0,salário e auxílio alimentação
635,2017.0,Jun,26.0,300.0,medicações e veterinário
636,2017.0,Jun,26.0,127.51,transporte
637,2017.0,Jun,26.0,120.0,salário e auxílio alimentação
638,2017.0,Jun,26.0,380.0,ração e agropecuária
639,2017.0,Jun,27.0,100.0,transporte
640,2017.0,Jun,28.0,17.86,salário e auxílio alimentação
641,2017.0,Jun,28.0,11.66,salário e auxílio alimentação
642,2017.0,Jun,28.0,17.8,salário e auxílio alimentação
643,2017.0,Jun,28.0,480.0,transporte
644,2017.0,Jun,12.0,1200.0,transporte
645,2017.0,Jun,19.0,150.0,salário e auxílio alimentação
646,2017.0,Jul,3.0,80.0,transporte
647,2017.0,Jul,3.0,80.0,transporte
648,2017.0,Jul,3.0,4100.0,salário e auxílio alimentação
649,2017.0,Jul,3.0,160.0,salário e auxílio alimentação
650,2017.0,Jul,3.0,2120.0,salário e auxílio alimentação
651,2017.0,Jul,3.0,160.0,salário e auxílio alimentação
652,2017.0,Jul,4.0,100.0,transporte
653,2017.0,Jul,4.0,350.0,outros
654,2017.0,Jul,5.0,84.9,ração e agropecuária
655,2017.0,Jul,5.0,466.2,"taxas, tarifas e impostos"
656,2017.0,Jul,5.0,173.73,medicações e veterinário
657,2017.0,Jul,5.0,468.5,outros
658,2017.0,Jul,5.0,68.0,"taxas, tarifas e impostos"
659,2017.0,Jul,6.0,144.0,transporte
660,2017.0,Jul,6.0,3000.0,salário e auxílio alimentação
661,2017.0,Jul,6.0,8.8,outros
662,2017.0,Jul,7.0,100.0,"taxas, tarifas e impostos"
663,2017.0,Jul,7.0,100.0,"taxas, tarifas e impostos"
664,2017.0,Jul,10.0,11.9,suprimentos
665,2017.0,Jul,10.0,120.0,transporte
666,2017.0,Jul,10.0,431.45,transporte
667,2017.0,Jul,11.0,223.78,suprimentos
668,2017.0,Jul,11.0,140.01,transporte
669,2017.0,Jul,11.0,18.7,suprimentos
670,2017.0,Jul,12.0,500.0,ração e agropecuária
671,2017.0,Jul,12.0,71.4,suprimentos
672,2017.0,Jul,13.0,80.0,transporte
673,2017.0,Jul,14.0,400.0,hospedagem e manutenção de canis
674,2017.0,Jul,18.0,100.0,transporte
675,2017.0,Jul,19.0,50.0,transporte
676,2017.0,Jul,19.0,130.0,outros
677,2017.0,Jul,19.0,8.8,outros
678,2017.0,Jul,20.0,320.0,outros
679,2017.0,Jul,20.0,150.0,salário e auxílio alimentação
680,2017.0,Jul,20.0,50.0,hospedagem e manutenção de canis
681,2017.0,Jul,20.0,50.0,transporte
682,2017.0,Jul,20.0,3434.43,"taxas, tarifas e impostos"
683,2017.0,Jul,20.0,520.2,"taxas, tarifas e impostos"
684,2017.0,Jul,21.0,6540.0,"taxas, tarifas e impostos"
685,2017.0,Jul,21.0,8.8,outros
686,2017.0,Jul,24.0,100.0,transporte
687,2017.0,Jul,24.0,50.0,transporte
688,2017.0,Jul,24.0,3613.85,ração e agropecuária
689,2017.0,Jul,25.0,50.0,transporte
690,2017.0,Jul,26.0,99.44,transporte
691,2017.0,Jul,26.0,16.72,salário e auxílio alimentação
692,2017.0,Jul,26.0,50.0,outros
693,2017.0,Jul,27.0,79.98,suprimentos
694,2017.0,Jul,28.0,20.0,transporte
695,2017.0,Jul,28.0,318.19,medicações e veterinário
696,2017.0,Jul,28.0,1587.22,transporte
697,2017.0,Jul,28.0,8.8,outros
698,2017.0,Jul,5.0,158.5,"bazar, divulgação e tecnologias"
699,2017.0,Jul,7.0,150.0,transporte
700,2017.0,Jul,14.0,114.9,"bazar, divulgação e tecnologias"
701,2017.0,Jul,31.0,160.0,salário e auxílio alimentação
702,2017.0,Jul,31.0,120.0,salário e auxílio alimentação
703,2017.0,Aug,1.0,50.0,transporte
704,2017.0,Aug,1.0,520.0,ração e agropecuária
705,2017.0,Aug,1.0,100.0,outros
706,2017.0,Aug,1.0,4100.0,salário e auxílio alimentação
707,2017.0,Aug,1.0,160.0,salário e auxílio alimentação
708,2017.0,Aug,1.0,2120.0,salário e auxílio alimentação
709,2017.0,Aug,1.0,160.0,salário e auxílio alimentação
710,2017.0,Aug,2.0,100.0,transporte
711,2017.0,Aug,2.0,3000.0,salário e auxílio alimentação
712,2017.0,Aug,2.0,10000.0,medicações e veterinário
713,2017.0,Aug,2.0,9.4,outros
714,2017.0,Aug,3.0,103.88,suprimentos
715,2017.0,Aug,3.0,251.59,outros
716,2017.0,Aug,4.0,100.0,transporte
717,2017.0,Aug,4.0,280.0,salário e auxílio alimentação
718,2017.0,Aug,4.0,350.0,outros
719,2017.0,Aug,4.0,3500.0,"taxas, tarifas e impostos"
720,2017.0,Aug,4.0,468.5,outros
721,2017.0,Aug,4.0,9.4,outros
722,2017.0,Aug,7.0,50.0,transporte
723,2017.0,Aug,7.0,100.0,transporte
724,2017.0,Aug,7.0,71.0,"taxas, tarifas e impostos"
725,2017.0,Aug,8.0,50.0,transporte
726,2017.0,Aug,9.0,80.0,transporte
727,2017.0,Aug,9.0,14.0,ração e agropecuária
728,2017.0,Aug,9.0,400.0,medicações e veterinário
729,2017.0,Aug,9.0,250.0,"taxas, tarifas e impostos"
730,2017.0,Aug,10.0,142.9,suprimentos
731,2017.0,Aug,10.0,431.45,transporte
732,2017.0,Aug,10.0,339.1,outros
733,2017.0,Aug,11.0,115.95,suprimentos
734,2017.0,Aug,11.0,100.0,transporte
735,2017.0,Aug,14.0,60.0,transporte
736,2017.0,Aug,14.0,250.0,hospedagem e manutenção de canis
737,2017.0,Aug,16.0,100.0,transporte
738,2017.0,Aug,16.0,150.0,ração e agropecuária
739,2017.0,Aug,18.0,8.5,suprimentos
740,2017.0,Aug,21.0,150.53,medicações e veterinário
741,2017.0,Aug,21.0,150.0,outros
742,2017.0,Aug,21.0,250.0,hospedagem e manutenção de canis
743,2017.0,Aug,22.0,100.0,transporte
744,2017.0,Aug,22.0,9971.85,"taxas, tarifas e impostos"
745,2017.0,Aug,22.0,9.4,outros
746,2017.0,Aug,23.0,250.0,transporte
747,2017.0,Aug,28.0,130.64,transporte
748,2017.0,Aug,29.0,121.83,transporte
749,2017.0,Aug,30.0,50.0,medicações e veterinário
750,2017.0,Aug,30.0,3613.85,ração e agropecuária
751,2017.0,Aug,1.0,100.0,transporte
752,2017.0,Aug,2.0,9.9,medicações e veterinário
753,2017.0,Aug,2.0,38.23,medicações e veterinário
754,2017.0,Aug,11.0,50.0,transporte
755,2017.0,Aug,18.0,50.0,"taxas, tarifas e impostos"
756,2017.0,Aug,18.0,50.0,transporte
757,2017.0,Aug,18.0,300.0,salário e auxílio alimentação
758,2017.0,Aug,18.0,106.66,salário e auxílio alimentação
759,2017.0,Sep,1.0,50.0,transporte
760,2017.0,Sep,1.0,4100.0,salário e auxílio alimentação
761,2017.0,Sep,1.0,160.0,salário e auxílio alimentação
762,2017.0,Sep,1.0,2120.0,salário e auxílio alimentação
763,2017.0,Sep,1.0,160.0,salário e auxílio alimentação
764,2017.0,Sep,4.0,160.04,transporte
765,2017.0,Sep,4.0,208.3,ração e agropecuária
766,2017.0,Sep,4.0,20.0,transporte
767,2017.0,Sep,4.0,160.0,salário e auxílio alimentação
768,2017.0,Sep,4.0,380.0,ração e agropecuária
769,2017.0,Sep,5.0,250.0,medicações e veterinário
770,2017.0,Sep,5.0,150.0,transporte
771,2017.0,Sep,5.0,468.5,outros
772,2017.0,Sep,6.0,100.0,transporte
773,2017.0,Sep,6.0,71.0,"taxas, tarifas e impostos"
774,2017.0,Sep,8.0,43.49,suprimentos
775,2017.0,Sep,8.0,150.0,salário e auxílio alimentação
776,2017.0,Sep,8.0,2000.0,salário e auxílio alimentação
777,2017.0,Sep,11.0,100.0,transporte
778,2017.0,Sep,11.0,1000.0,salário e auxílio alimentação
779,2017.0,Sep,11.0,431.45,transporte
780,2017.0,Sep,12.0,200.1,outros
781,2017.0,Sep,13.0,80.0,transporte
782,2017.0,Sep,13.0,248.5,medicações e veterinário
783,2017.0,Sep,15.0,119.42,transporte
784,2017.0,Sep,18.0,190.0,hospedagem e manutenção de canis
785,2017.0,Sep,19.0,80.0,transporte
786,2017.0,Sep,19.0,500.0,hospedagem e manutenção de canis
787,2017.0,Sep,19.0,250.0,outros
788,2017.0,Sep,19.0,120.0,salário e auxílio alimentação
789,2017.0,Sep,19.0,2.0,"taxas, tarifas e impostos"
790,2017.0,Sep,20.0,60.0,transporte
791,2017.0,Sep,20.0,150.0,salário e auxílio alimentação
792,2017.0,Sep,20.0,3434.43,"taxas, tarifas e impostos"
793,2017.0,Sep,20.0,520.2,"taxas, tarifas e impostos"
794,2017.0,Sep,21.0,100.0,transporte
795,2017.0,Sep,21.0,139.9,ração e agropecuária
796,2017.0,Sep,21.0,250.0,hospedagem e manutenção de canis
797,2017.0,Sep,21.0,100.0,salário e auxílio alimentação
798,2017.0,Sep,21.0,4260.0,"taxas, tarifas e impostos"
799,2017.0,Sep,21.0,2500.0,"taxas, tarifas e impostos"
800,2017.0,Sep,21.0,4260.0,"taxas, tarifas e impostos"
801,2017.0,Sep,21.0,2280.0,"taxas, tarifas e impostos"
802,2017.0,Sep,21.0,500.0,"taxas, tarifas e impostos"
803,2017.0,Sep,21.0,2000.0,"taxas, tarifas e impostos"
804,2017.0,Sep,21.0,1587.22,transporte
805,2017.0,Sep,21.0,9.4,outros
806,2017.0,Sep,22.0,300.0,transporte
807,2017.0,Sep,22.0,7000.0,medicações e veterinário
808,2017.0,Sep,22.0,9.4,outros
809,2017.0,Sep,25.0,107.66,suprimentos
810,2017.0,Sep,,100.0,transporte
811,2017.0,Sep,25.0,21.8,suprimentos
812,2017.0,Sep,25.0,2.0,"taxas, tarifas e impostos"
813,2017.0,Sep,26.0,78.47,transporte
814,2017.0,Sep,26.0,18.0,salário e auxílio alimentação
815,2017.0,Sep,26.0,15.8,"bazar, divulgação e tecnologias"
816,2017.0,Sep,26.0,9.13,suprimentos
817,2017.0,Sep,27.0,100.0,transporte
818,2017.0,Sep,27.0,50.0,hospedagem e manutenção de canis
819,2017.0,Sep,28.0,50.0,hospedagem e manutenção de canis
820,2017.0,Sep,28.0,3613.85,ração e agropecuária
821,2017.0,Sep,28.0,400.42,suprimentos
822,2017.0,Sep,29.0,250.0,"bazar, divulgação e tecnologias"
823,2017.0,Sep,29.0,100.0,ração e agropecuária
824,2017.0,Sep,29.0,270.0,transporte
825,2017.0,Oct,2.0,21.31,suprimentos
826,2017.0,Oct,2.0,130.01,transporte
827,2017.0,Oct,2.0,139.86,suprimentos
828,2017.0,Oct,2.0,32.4,medicações e veterinário
829,2017.0,Oct,2.0,102.96,suprimentos
830,2017.0,Oct,2.0,160.0,salário e auxílio alimentação
831,2017.0,Oct,2.0,4100.0,salário e auxílio alimentação
832,2017.0,Oct,2.0,160.0,salário e auxílio alimentação
833,2017.0,Oct,2.0,2120.0,salário e auxílio alimentação
834,2017.0,Oct,2.0,160.0,salário e auxílio alimentação
835,2017.0,Oct,2.0,3000.0,salário e auxílio alimentação
836,2017.0,Oct,2.0,9.4,outros
837,2017.0,Oct,3.0,150.23,transporte
838,2017.0,Oct,3.0,430.26,"taxas, tarifas e impostos"
839,2017.0,Oct,4.0,120.0,salário e auxílio alimentação
840,2017.0,Oct,4.0,750.0,hospedagem e manutenção de canis
841,2017.0,Oct,5.0,80.0,transporte
842,2017.0,Oct,5.0,468.5,outros
843,2017.0,Oct,5.0,71.0,"taxas, tarifas e impostos"
844,2017.0,Oct,6.0,510.0,suprimentos
845,2017.0,Oct,6.0,250.0,medicações e veterinário
846,2017.0,Oct,9.0,144.97,transporte
847,2017.0,Oct,9.0,49.0,transporte
848,2017.0,Oct,9.0,30.0,transporte
849,2017.0,Oct,9.0,100.0,salário e auxílio alimentação
850,2017.0,Oct,10.0,145.13,transporte
851,2017.0,Oct,10.0,432.1,transporte
852,2017.0,Oct,11.0,180.0,medicações e veterinário
853,2017.0,Oct,11.0,50.0,transporte
854,2017.0,Oct,11.0,570.0,outros
855,2017.0,Oct,13.0,30.0,transporte
856,2017.0,Oct,13.0,90.0,salário e auxílio alimentação
857,2017.0,Oct,16.0,50.0,transporte
858,2017.0,Oct,16.0,73.0,suprimentos
859,2017.0,Oct,17.0,100.0,transporte
860,2017.0,Oct,17.0,300.0,hospedagem e manutenção de canis
861,2017.0,Oct,19.0,50.0,transporte
862,2017.0,Oct,19.0,350.0,outros
863,2017.0,Oct,19.0,50.0,medicações e veterinário
864,2017.0,Oct,19.0,160.0,salário e auxílio alimentação
865,2017.0,Oct,19.0,120.0,outros
866,2017.0,Oct,20.0,100.0,transporte
867,2017.0,Oct,20.0,39.0,ração e agropecuária
868,2017.0,Oct,20.0,520.2,"taxas, tarifas e impostos"
869,2017.0,Oct,20.0,3434.43,"taxas, tarifas e impostos"
870,2017.0,Oct,20.0,250.0,suprimentos
871,2017.0,Oct,23.0,131.35,transporte
872,2017.0,Oct,23.0,50.0,"taxas, tarifas e impostos"
873,2017.0,Oct,23.0,11860.0,"taxas, tarifas e impostos"
874,2017.0,Oct,23.0,1587.22,transporte
875,2017.0,Oct,24.0,116.98,transporte
876,2017.0,Oct,24.0,100.0,hospedagem e manutenção de canis
877,2017.0,Oct,24.0,200.0,hospedagem e manutenção de canis
878,2017.0,Oct,24.0,500.0,outros
879,2017.0,Oct,24.0,100.0,transporte
880,2017.0,Oct,24.0,200.0,outros
881,2017.0,Oct,24.0,100.0,hospedagem e manutenção de canis
882,2017.0,Oct,24.0,10000.0,"taxas, tarifas e impostos"
883,2017.0,Oct,24.0,1199.59,"taxas, tarifas e impostos"
884,2017.0,Oct,24.0,9.4,outros
885,2017.0,Oct,24.0,120.0,salário e auxílio alimentação
886,2017.0,Oct,25.0,7000.0,medicações e veterinário
887,2017.0,Oct,25.0,9.4,outros
888,2017.0,Oct,25.0,42.0,"taxas, tarifas e impostos"
889,2017.0,Oct,26.0,129.2,transporte
890,2017.0,Oct,27.0,150.0,salário e auxílio alimentação
891,2017.0,Oct,27.0,100.0,transporte
892,2017.0,Oct,27.0,4318.11,ração e agropecuária
893,2017.0,Oct,27.0,250.0,suprimentos
894,2017.0,Oct,30.0,133.98,transporte
895,2017.0,Oct,30.0,150.0,outros
896,2017.0,Nov,1.0,4100.0,salário e auxílio alimentação
897,2017.0,Nov,1.0,160.0,salário e auxílio alimentação
898,2017.0,Nov,1.0,2120.0,salário e auxílio alimentação
899,2017.0,Nov,1.0,160.0,salário e auxílio alimentação
900,2017.0,Nov,1.0,3120.0,salário e auxílio alimentação
901,2017.0,Nov,1.0,160.0,salário e auxílio alimentação
902,2017.0,Nov,3.0,250.0,ração e agropecuária
903,2017.0,Nov,3.0,702.75,outros
904,2017.0,Nov,6.0,147.67,transporte
905,2017.0,Nov,6.0,338.95,ração e agropecuária
906,2017.0,Nov,6.0,79.9,ração e agropecuária
907,2017.0,Nov,6.0,71.0,"taxas, tarifas e impostos"
908,2017.0,Nov,7.0,101.82,transporte
909,2017.0,Nov,7.0,271.16,ração e agropecuária
910,2017.0,Nov,7.0,1587.22,transporte
911,2017.0,Nov,7.0,9.4,outros
912,2017.0,Nov,8.0,23.0,salário e auxílio alimentação
913,2017.0,Nov,8.0,140.0,medicações e veterinário
914,2017.0,Nov,8.0,150.0,"bazar, divulgação e tecnologias"
915,2017.0,Nov,9.0,50.0,transporte
916,2017.0,Nov,10.0,200.9,outros
917,2017.0,Nov,10.0,50.0,transporte
918,2017.0,Nov,13.0,250.01,ração e agropecuária
919,2017.0,Nov,13.0,80.0,transporte
920,2017.0,Nov,13.0,170.0,ração e agropecuária
921,2017.0,Nov,13.0,50.0,hospedagem e manutenção de canis
922,2017.0,Nov,13.0,300.0,ração e agropecuária
923,2017.0,Nov,14.0,100.0,medicações e veterinário
924,2017.0,Nov,16.0,100.0,transporte
925,2017.0,Nov,16.0,84.68,suprimentos
926,2017.0,Nov,16.0,80.0,transporte
927,2017.0,Nov,16.0,16.09,outros
928,2017.0,Nov,16.0,260.0,outros
929,2017.0,Nov,16.0,50.0,transporte
930,2017.0,Nov,20.0,102.38,transporte
931,2017.0,Nov,20.0,100.0,transporte
932,2017.0,Nov,21.0,70.0,transporte
933,2017.0,Nov,21.0,19.0,salário e auxílio alimentação
934,2017.0,Nov,21.0,17.68,suprimentos
935,2017.0,Nov,21.0,450.0,hospedagem e manutenção de canis
936,2017.0,Nov,22.0,3457.1,"taxas, tarifas e impostos"
937,2017.0,Nov,22.0,523.63,"taxas, tarifas e impostos"
938,2017.0,Nov,22.0,80.0,transporte
939,2017.0,Nov,23.0,103.5,medicações e veterinário
940,2017.0,Nov,23.0,143.55,suprimentos
941,2017.0,Nov,23.0,150.0,hospedagem e manutenção de canis
942,2017.0,Nov,23.0,50.0,hospedagem e manutenção de canis
943,2017.0,Nov,24.0,150.0,hospedagem e manutenção de canis
944,2017.0,Nov,24.0,251.54,hospedagem e manutenção de canis
945,2017.0,Nov,27.0,50.0,transporte
946,2017.0,Nov,27.0,119.93,transporte
947,2017.0,Nov,28.0,80.0,transporte
948,2017.0,Nov,29.0,166.5,medicações e veterinário
949,2017.0,Nov,30.0,50.0,transporte
950,2017.0,Nov,30.0,50.0,outros
951,2017.0,Nov,30.0,5000.0,medicações e veterinário
952,2017.0,Dec,1.0,328.0,"bazar, divulgação e tecnologias"
953,2017.0,Dec,1.0,160.0,salário e auxílio alimentação
954,2017.0,Dec,4.0,162.31,transporte
955,2017.0,Dec,4.0,70.89,transporte
956,2017.0,Dec,4.0,150.0,salário e auxílio alimentação
957,2017.0,Dec,5.0,116.9,transporte
958,2017.0,Dec,5.0,4100.0,salário e auxílio alimentação
959,2017.0,Dec,5.0,160.0,salário e auxílio alimentação
960,2017.0,Dec,5.0,2120.0,salário e auxílio alimentação
961,2017.0,Dec,5.0,160.0,salário e auxílio alimentação
962,2017.0,Dec,5.0,3120.0,salário e auxílio alimentação
963,2017.0,Dec,5.0,1587.22,transporte
964,2017.0,Dec,5.0,71.0,"taxas, tarifas e impostos"
965,2017.0,Dec,5.0,9.4,"taxas, tarifas e impostos"
966,2017.0,Dec,6.0,457.0,"bazar, divulgação e tecnologias"
967,2017.0,Dec,6.0,204.11,medicações e veterinário
968,2017.0,Dec,7.0,100.0,transporte
969,2017.0,Dec,7.0,702.75,outros
